        7186
   15.217019685061640        18.026097581596144        17.644372902753243     
   15.345521062097863        19.723071648927455        16.091018021521247     
   14.226803191429564        22.032316983313709        16.302667348404437     
   13.249814780727679        22.744743735411600        18.729075703029611     
   11.751261957349367        21.433273799188964        19.288434638363757     
   14.769154591567744        22.674823868494830        20.142590850428068     
   12.170781158849980        25.433824022507874        18.611912682790699     
   10.555065315232756        25.579332934740062        17.345796173757318     
   13.599414115311529        26.805765194982843        18.027987307729031     
   11.486700298745379        25.942160352254103        20.480851828214600     
   16.509592359955416        19.403707932469789        13.486975410404835     
   17.889092436961942        20.936275826240045        13.275326083521644     
   15.020488167241535        19.781653159046915        12.130152046992944     
   17.639648587421032        16.894151627997648        12.946513736399535     
   20.149204891893174        16.841239296276850        12.033776014215778     
   21.090288506070213        18.649707205448411        11.644492430841328     
   21.519256338235255        14.552780949352343        12.075349989139259     
   23.535594122024239        14.494199439232883        11.676617775100393     
   20.224793937208592        12.249204793364736        12.343691100009021     
   21.198002895644702        10.510656751109945        11.899605458780893     
   17.590515707966002        12.235976710434539        12.731084957250577     
   16.311171116002424        14.556560401618110        13.169501420080049     
   13.697679874221581        14.433728202980543        13.791221317799423     
   12.628094883008313        16.098576926052790        14.326013813406053     
   12.380540759600290        12.133931499258718        13.777993234869225     
   10.377431058741504        12.137710951524486        14.208850793167148     
   13.657995625430981        9.8511423307328627        13.294223344850497     
   12.448570900384173        7.5381175440808299        13.435952804816917     
   9.8350796586033304        7.2943428729385822        14.218299423831578     
   8.5897501370316895        8.1598374418002102        12.804784276433114     
   9.5119364898798828        8.1995216905908066        16.057002951129309     
   9.2851693539336040        5.3195790640730856        14.414830941651683     
   16.260148510414513        9.9078341147194244        12.749982218579429     
   17.263593086976794        8.1296018236740366        12.526994534898929     
  -19.691891167734845       -12.092357524335227       -23.347566371802120     
  -21.169657003651416       -11.848582853192980       -22.117354659293568     
  -20.466678882217956       -12.390934253331158       -25.057768522063625     
  -20.529039844603183       -17.925942096553207       -6.2379859646555094     
  -19.472682936320108       -18.636479122518210       -4.7715584855362501     
  -22.139086509821752       -19.044659967221509       -6.1812941806689388     
  -24.920763377429417       -15.688506355216607       -13.075015113435764     
  -26.366403869086934       -15.845353624246115       -11.818347235066812     
  -24.775254465197222       -17.428944123604282       -13.912163790304103     
  -13.822401798992036       0.51778496041066902       -2.9234063275740887     
  -15.621421077499168       0.52534386494220797       -3.6112666399444642     
  -13.574847675584017        2.2733405378614293       -2.1561775176225204     
   4.8518718461838866        4.9964358953496415       -11.706853393226559     
   3.9145676842726083        4.6940797140879411       -10.036335491755651     
   3.4478053294498565        5.1135989155885504       -13.050448673708251     
  -3.2229279196364651       -10.397273183136805       -11.578352016190335     
  -2.1854682726822467       -8.7796676133866960       -11.916612993976866     
  -4.2112546871356571       -9.9739745293704214       -9.9607464464402256     
   9.0243871475953910       -12.269991780826478       -20.399593604500517     
   8.2061357320559054       -12.113144511796971       -22.160818360349936     
   8.1229877822089378       -13.776103508736336       -19.590790819625461     
  -10.146884470529461       -1.9690946304668415       -5.4310729059133358     
  -11.632209210977575       -1.3039110316910936       -4.3236933920423546     
  -9.5421721080060546      -0.34204043005230034       -6.3249133667682482     
  -8.4158953328062118       -8.7135271987356973        9.4542998428268703     
  -8.6124268506263189       -7.2584380764137535        10.692070459866965     
  -7.9245665382559451       -7.8801579741331302        7.7667744061599926     
  -11.579296879256779       -4.4824303872047437       -12.697069886858635     
  -10.337746809950911       -4.8622653399147566       -11.240091038403806     
  -13.011709287984095       -3.4789858106424667       -11.848582853192982     
